@RELATION wada

@ATTRIBUTE x_mean numeric
@ATTRIBUTE x_std numeric
@ATTRIBUTE y_mean numeric
@ATTRIBUTE y_std numeric
@ATTRIBUTE z_mean numeric
@ATTRIBUTE z_std numeric
@ATTRIBUTE activity {wash,not wash}

@DATA
-2.0808133612340427,3.278182616264881,-3.1290548189361704,5.890402572943638,4.598959785031914,3.5250731092145946,wash
-4.824600817227722,2.3061303504111716,-7.003665494059406,3.067239652705879,2.1063604107920795,1.4971827354932317,wash
-2.1520659276470586,0.8656837026313456,-8.136433109803923,1.3437369563212167,2.1913841728039216,1.9900108941858656,wash
-3.3771867730097083,4.280563016818826,-7.642379477436893,6.519569226987165,2.718568059223301,4.650682945590883,wash
-4.635366794610101,4.659003664400422,-5.063059203838383,10.905404330738692,2.1168101794949497,6.253669911925111,wash
-2.899252535533981,3.895600771306344,4.634107005669903,5.925978772942887,5.125155768737864,4.78961952178789,wash
-4.078532261650486,2.975433528563158,-0.8932492897475726,6.122179889917954,6.513650946116507,3.8353074528013646,wash
-3.4847656488775516,2.7475386969466724,2.035106727142857,5.641470472394426,5.7889943890816316,2.729885625325548,wash
-4.528458731067961,1.8756982055530784,-3.3580266691262133,3.5936808455668694,5.77343878737864,1.5999161959361765,wash
-5.248697132079209,2.5027537062456586,-4.650748525247525,4.505580539383127,4.464909236930692,2.0254182755890766,wash
-4.406649901941747,2.0034493757723544,-3.3180321725922335,3.7105830222263623,6.3974110902912615,2.037853592401618,wash
-4.743266463592233,1.913211488773772,2.110651663883495,4.11052647988403,5.831337745466022,2.8756576262831635,wash
-2.8566421155145636,8.478858186569134,2.5549975327184464,6.019664060927459,6.146352587029128,7.771765982005015,wash
-2.457824844611651,3.4794502508139504,2.9012755091262132,1.764144962144854,7.3546050271844665,2.4756154648980893,wash
-5.142327828417477,4.231183568718589,-3.010934836407767,8.490698223091263,4.648628233980583,7.3459442114128555,wash
-4.933344965436893,4.375975670165301,-2.236064639393204,8.115667659362172,4.939216207825242,5.356893204602911,wash
-4.388210592165048,4.697491304129844,-0.3970500482330098,9.616172296218034,6.024846011456311,4.769361949617521,wash
-3.788572101844661,5.455676724694819,0.5438903166281553,8.612573315315746,4.232511078407768,4.698405187628546,wash
-0.790379703631068,3.429546669277194,5.2459298493203885,3.1348120895329976,6.412874074757282,2.683815130996988,wash
3.70057257184466,0.8066000958557002,6.025950504854369,0.42291139699264557,5.309676904854369,0.6213922950721876,wash
3.537583366019418,0.37561762973753826,6.219330925242719,1.0010339562942712,5.501197109708736,0.5555680354761504,wash
-5.0415280851,2.433306275878767,-5.725401938559998,2.798618865308604,0.13087584795000004,5.283108698233697,not wash
-5.40980268446602,1.7494042590087286,-1.3747644631456308,2.2137571784504724,6.605498766990292,2.5620829027394976,not wash
2.8860915503815536,1.377344356020128,-6.7731151730097094,3.349343605747562,-2.970393962492233,5.402118240502842,not wash
3.7063894838383837,2.813858485693896,-1.7354940721313132,3.668525096837073,-9.177545444040403,3.07187021646523,not wash
6.410613643663366,2.905777938722196,-5.751983254752475,3.758415815895862,1.3888979166831685,1.306115172254751,not wash
8.037243718446602,0.28358645877474675,-4.101529097087378,0.31116326811784195,1.143993864854369,0.2485555539283931,not wash
9.61209696893204,0.7920474618137228,-0.6748025645893204,1.6457053598198048,-0.4003519318252426,0.5908219279944948,not wash
8.26972422929293,4.029469908418611,-4.358741997222222,5.562679409048644,-0.6128588762727273,2.5894206188498354,not wash
5.413290599029127,1.6140329056097944,-6.5381359398058265,1.5245848312833539,-4.242439923533982,3.334396699473129,not wash
5.647874603883494,2.023665466360245,-5.761231086407766,0.9791408214286668,-6.700369383495148,1.5640227258346169,not wash
8.187257997087379,3.814338097809183,-4.452352906601942,4.143126532080342,-0.1271336727184466,3.0489429411389293,not wash
6.9101636114545455,2.4024577683293376,-6.145402397979798,2.2765645449232923,-0.918598856119192,0.8504079731896339,not wash
5.568420435643564,1.8252045573783717,-6.607171199009901,2.2791597928924636,-0.6967372579277228,1.721768006076309,not wash
9.544176077669903,2.4260104907937183,-3.5122845155339806,2.0705961181551022,-2.4001583619417475,1.1805103990244565,not wash
7.122427666019419,1.4940969238877495,-5.362948695145632,1.8169938749325887,1.1461098574757282,2.1717506283635077,not wash
4.529435373786408,0.4944906093515819,-6.597639371844661,0.7668119739064608,3.197641740776699,0.41158643339964884,not wash
4.539608373786408,0.177002452456286,-6.367240811650486,0.3345349539446298,3.4238897009708738,0.25240912221562717,not wash
4.716897980582525,0.26976427677251286,-6.289960733980582,0.41110852307737183,3.4624541766990293,0.3786226034967348,not wash
5.59605140736842,2.3221333299679703,-4.867549456842105,1.5250219837033774,4.712806011578947,1.4357742341392161,not wash
9.17037859708738,0.15906802865778244,-2.10598950776699,0.31769321719488236,-0.24203648844660192,0.11289373424053994,not wash
8.97476597184466,0.7747918027190088,-2.190617400456311,1.3355282479413297,-0.04524959281553397,1.066217666323569,not wash
8.978079498058253,1.819581220844417,-1.3875883095922328,3.1957238030404023,2.743913416400971,2.313432653230478,not wash
6.650874013636365,3.610375317819286,-5.206922137840909,3.8363722649543046,2.245398834923864,3.0940793666069832,not wash
5.542377490291261,2.659204309748727,-6.48030666184466,3.677226683237449,0.364635907407767,2.917203954169806,not wash
7.773559118446601,2.056948798168962,-5.270031210679613,1.760286152510651,-0.19549636699029133,2.7286944837042215,not wash
7.651119717171718,1.897806498615437,-3.8316804597474756,2.477775017420867,0.9893970651767676,3.8214541809700893,not wash
6.929605349514562,2.318735905288728,-6.16216437184466,1.827444575304998,-2.4468961141000003,3.459655015480722,not wash
6.585013193203882,1.80349895127713,-6.307551320291262,2.615345831926098,0.030612087242718473,3.740469601054933,not wash
1.2634090885424243,0.8361586661817508,-7.676884316161615,2.800752192444892,-5.824772175757575,2.664434735774694,not wash
4.075434004495049,4.107445053723816,-6.147837254455446,2.445934298904422,0.9350654241980199,1.051393232697414,not wash
8.994069000990098,1.3801667866702545,-2.527207993623762,1.479715260831738,1.2235467041514851,2.0441876904824294,not wash
9.115130373786409,0.43070503035606394,-1.3467566886407767,0.6401556073049699,0.8769026836601942,0.6702499441460402,not wash
8.375220555339805,0.7999362286742161,-1.883857252368932,0.9289961724871516,0.7490481806601942,1.02247642435801,not wash
9.749938451456313,4.111158496232287,3.1586936101844665,4.807436234151204,1.2112985600902915,2.768222499271147,not wash
9.097877044174759,4.543939741195622,3.633593416407768,3.5698101022423887,2.4135518550485435,3.3361335527053084,not wash
7.654133688349513,3.909337461426485,-0.45465841882233016,5.685089931265965,2.6792478835048548,2.8661610447904433,not wash
7.234169138315789,4.269992866959863,0.08914514349157897,2.6254471050553496,3.5140104544000006,1.9412599524926628,not wash
8.17206751089109,2.2837023555396425,1.0938362449336634,1.3827833324370857,3.161319045544554,1.5292741722940435,not wash
9.262052086407765,1.2872706964519816,1.2727319926116503,1.4841439120427053,-0.31628209101941746,3.082620825546965,not wash
9.141650060194175,0.8640704901496467,-1.9602769785436889,1.6770993541546373,-2.5683910429514567,2.3681190699709176,not wash
5.330430396060606,3.7499837605378685,-6.2226841111111115,3.976305486954957,-4.490540676161616,2.627863553086398,not wash
-0.2566662761568628,4.371097952110672,-5.622014853431372,2.100044145883835,-7.691159157843138,1.436185972395026,not wash
10.100539843999998,1.567435132093437,-2.3390479345299995,4.410788343217665,-2.268382891,3.2860479077981735,not wash
6.2340846934466025,4.233075074507222,-0.11001974501941746,2.9655774474234033,2.9616160395825246,3.8918521925839857,not wash
9.615340733980583,2.1450039951975275,3.2368107670291266,2.104379451459088,1.846025243300971,2.4907726934336867,not wash
8.94224722038835,1.2594595024908988,3.612712580582525,1.444101167453445,-0.6221586459932039,1.2625225866187004,not wash
8.487344627524273,3.3131378344623355,2.2148931374757286,3.494453764972493,1.306994704793204,2.460233257620272,not wash
2.869900057453608,2.1567317927194485,-7.593866210309278,1.6547325404847817,1.4443449324742268,3.548488273457798,not wash
-1.417507727036634,0.854837883553029,-7.279993817227721,3.0573471487676818,-1.3717770638613862,4.758509613868244,not wash
1.6009179427450981,3.0561890202727082,-5.944426809409802,4.75592023718785,2.965386406595098,3.033161715211654,not wash
8.983953071568628,0.6518434606200701,-3.222099611764706,1.640415628833038,0.25833338364215686,1.053277307802993,not wash
8.963116422330096,0.1805788069225904,-1.6251137689320387,0.2067348157199328,1.0932915350485437,0.17195915974669676,not wash
9.028014495145632,0.19862204770910447,-1.4631243980582527,0.17967793731899617,1.085525154174757,0.2115508141904112,not wash
9.056103616504855,0.32680865349816335,-1.4760063504854368,0.17951827308644866,1.0408801341747573,0.3080419353310501,not wash
4.405095233123711,4.6177874441551765,-3.2989542172247424,3.0801725671453695,4.834211144329897,2.8243128133623436,not wash
-2.2260415078431373,0.6976460287932139,-5.997915485,3.5672973558636922,3.506801692208823,3.8408979372095096,not wash
-1.9999821950000003,0.6321708427517757,-3.9264114767647063,1.5717927649152112,6.662838660784315,0.9371424624781849,not wash
-0.8439886079126213,0.5421124445489929,0.7155527671262137,1.6895439069214448,8.062821660194174,0.9711038833933181,not wash
-0.9196293671165048,0.7699681595648992,-2.122429096407766,3.537306591188127,6.866881403883496,2.1294816622506425,not wash
-2.9765327304081635,1.4469392915609613,-3.305860146428572,3.9834261404047067,2.4227944480612247,6.766599228684618,not wash
3.147384397843137,4.703779693610233,-7.779927423529411,3.6482325437941463,-4.803646022549019,4.827912307353238,not wash
0.48582855873786407,3.5825614096118583,-8.92649352291262,5.054150066701168,-3.362595800582524,3.2817250877600315,not wash
-3.92061105146,3.7608288714362037,-1.8844133644,5.876184117774905,1.6210809544400002,4.311450100536114,not wash
-4.771661445564356,3.3714626624096473,-4.973649301316832,4.776577928227583,2.5374164753762374,3.216355324729704,not wash
-2.851607902912621,0.8234228130710249,-8.73806595339806,1.8517020032192286,-1.9389194550097086,2.575602163566069,not wash
-1.6572577131900001,0.9847705632833595,-6.903703661,1.8608342292235076,-4.4372287503,5.2918925337654,not wash
-0.5813675136960784,1.5965855008050591,-5.8975829598039216,1.8633326085219766,-5.212313854901961,6.53262451800495,not wash
-0.521323671860194,0.6893290476342796,-4.333334438834951,0.883653208509337,-9.659299805825242,0.7230734248467227,not wash
5.102229885462,3.748679861804473,-5.280275587299999,2.391277436185034,0.825383605,4.827719351203721,not wash
1.0323127076237626,5.181283444954482,-5.981063322772276,2.473336583527244,3.8889544396039604,1.5431481350537193,not wash
-3.897396311425742,2.5771176195904135,-7.2975415248514865,3.734487815788906,-0.4601283057425742,1.9359792654318417,not wash
0.3024351612815534,0.9659757377752669,-9.096830658252427,1.9956368512455858,-2.2610379707766985,3.3428190689286685,not wash
0.8600254323267329,1.1263185561644655,-7.168874427722773,0.882077754377926,-7.579893006930691,0.8830417189571684,not wash
0.5694449641582523,2.01206945688367,-8.080319228155341,1.7699907155110093,-7.21699606893204,2.48957795185324,not wash
-0.9860343802020203,4.281094361648428,-6.526271034444444,4.248855945632922,0.11715031898989899,3.6880756308894003,not wash
4.267180696757282,3.6582535317607614,-5.356565816407766,6.674106113823058,0.3551953463106797,3.8091932836893623,not wash
6.28215994158416,3.352430550344568,-2.859902289560396,7.265367363122125,0.22701702602970295,3.7040205505688433,not wash
6.0975906117647085,3.338149536230805,-6.534352923529411,2.7739186716079742,-5.652187378431372,3.8659842000925853,not wash
0.1707672252718447,3.8676350706115006,3.466651274184466,3.32182777475413,6.59629069223301,1.076986695632052,not wash
-1.4238042281553394,0.1338003058231346,6.116542710679614,0.1598758951289873,6.185021685436895,0.19623689491831703,not wash
-1.1332976611650487,0.2633857669430224,5.987839467961166,0.19087115586334197,6.370879833980584,0.10645855242385474,not wash
-0.18840052586538458,0.050307867242430734,0.45129997615384604,0.03359110371325375,8.10483820576923,0.04865770156643871,wash
-0.1870187833846154,0.06562045776342795,0.4453584886538462,0.09418439932304346,8.113543174999997,0.05367603578446302,wash
-0.18305779096153849,0.05264593795655453,0.4519678211538461,0.05322645298938954,8.12088946153846,0.04183086815860241,wash
-0.18920654307692308,0.04974296998692392,0.4510236265384615,0.04359952028777997,8.105022278846151,0.046931255460515034,wash
-0.19482562730769232,0.05127531206606698,0.4589225894230769,0.04774505098168296,8.133739663461538,0.051699370542470736,wash
-0.18552189759615387,0.04651463614642834,0.454708275,0.04154429327248887,8.115753923076921,0.04655097124889281,wash
-0.19989201311538463,0.045372970611121964,0.45597487288461536,0.042605628996577674,8.12070525,0.03808915151660399,wash
-0.1922233465384616,0.04606222927085353,0.4431476998076923,0.051275783152480374,8.12448204807692,0.055037587274626355,wash
-0.18750239428846155,0.05373591021473581,0.44904313,0.08094373106128865,8.106588490384615,0.05161718628542187,wash
-0.1938814373076923,0.04385508646124525,0.4584620038461539,0.06042171850680287,8.113704365384617,0.04054732136878825,wash
-0.2015731340384615,0.0412467608354901,0.4484674048076923,0.052746139475911245,8.117296846153847,0.03718178864461557,wash
-0.2016652485769231,0.05304371218728909,0.46041947557692314,0.06344128289454877,8.11264498076923,0.04368115828902417,wash
-0.18225177434615383,0.08437690822691822,0.46371262711538463,0.07930685416647984,8.110157934615383,0.09082373358964624,wash
-0.18598247865384615,0.04765249678509966,0.45528399788461527,0.08278456560737454,8.112944346153846,0.045962713572288615,wash
-0.18183725208846158,0.06717369825727587,0.4576790211538462,0.06141343654760617,8.120797273076924,0.052288608552283004,wash
-0.18559098538461535,0.045269312015298956,0.45514583,0.054348015272980756,8.114809807692307,0.03936830703814368,wash
-0.19544740990384615,0.05628361481745495,0.4565505969230769,0.06855351740582931,8.123353528846156,0.048873593574434285,wash
